Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Complexity_Score,Order_Item_Count,Active_Orders_In_Kitchen,Actual_KPT_Minutes,Day_of_Week_Weekday,Day_of_Week_Weekend,Time_Slot_Dinner_Peak,Time_Slot_Lunch_Peak,Time_Slot_Morning,Time_Slot_Tea_Time,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Stormy
-84.9964,34.7604,10,0,0,0,0,1,4.1,5,114,2,1,16,46.31,1,0,0,0,0,1,1,0,0
-85.2229101,34.9428786,25,0,0,0,0,2,4.6,1,214,2,9,16,59.01,1,0,0,1,0,0,1,0,0
-85.246237,34.9528157,10,0,0,0,0,1,4.3,5,116,2,1,7,32.93,1,0,0,1,0,0,1,0,0
-85.2545,34.9546,25,0,0,0,0,2,4.2,5,111,2,2,14,47.99,1,0,0,0,0,1,0,1,0
-85.294955,34.705093,10,0,0,0,0,1,3.7,2,25,2,4,19,55.4,1,0,0,1,0,0,1,0,0
-85.1321,34.9273,10,0,0,0,0,1,4.1,5,128,2,5,4,43.65,0,1,1,0,0,0,1,0,0
-85.130492,34.912109,10,0,0,0,0,1,4.3,5,244,2,8,18,59.63,0,1,0,1,0,0,1,0,0
-85.1079396,34.9151853,10,0,0,0,0,1,4.2,5,112,2,5,4,37.08,0,1,0,0,1,0,1,0,0
-85.249727,34.851907,10,0,0,0,0,1,4.1,5,144,2,8,24,72.21,1,0,0,0,0,1,0,1,0
-90.496986,41.574935,25,0,0,0,0,2,4.6,1,166,2,6,7,48.74,1,0,1,0,0,0,1,0,0
-90.522479,41.53845,40,0,0,0,0,3,4.5,1,208,2,1,23,55.03,0,1,0,1,0,0,1,0,0
-90.4912446,41.5747801,25,0,0,0,0,2,3.9,2,136,2,9,20,63.05,1,0,0,1,0,0,1,0,0
-90.504176,41.548746,10,0,0,0,0,1,4.0,5,85,2,3,19,59.34,1,0,1,0,0,0,1,0,0
-90.50709,41.525384,25,0,0,0,0,2,4.1,5,117,2,4,14,62.5,1,0,1,0,0,0,0,1,0
-90.574088,41.593892,25,0,0,0,0,2,3.4,0,53,2,9,2,37.99,0,1,0,1,0,0,1,0,0
-90.565837,41.574459,25,0,0,0,0,2,4.9,1,474,2,1,15,59.19,1,0,1,0,0,0,0,1,0
-90.5716,41.5604,10,0,0,0,0,1,3.9,2,125,2,8,6,55.34,1,0,1,0,0,0,1,0,0
-90.5737,41.5223,70,0,0,0,0,4,3.7,2,201,2,5,23,58.59,0,1,0,0,1,0,1,0,0
-90.59466452,41.52253634,25,0,0,0,0,2,0.0,3,2,2,9,23,66.01,1,0,0,0,1,0,1,0,0
-90.5154313,41.5709434,25,0,0,0,0,2,0.0,3,3,2,1,6,31.4,0,1,0,0,0,1,1,0,0
-90.5683,41.5699,0,0,0,0,0,1,4.3,5,167,2,3,16,46.96,0,1,0,0,1,0,1,0,0
-90.5321,41.5749,25,0,0,0,0,2,4.0,5,112,2,4,6,38.45,1,0,0,0,0,1,1,0,0
-90.5432,41.5747,25,0,0,0,0,2,4.1,5,256,2,3,17,48.0,1,0,0,1,0,0,1,0,0
-90.572418,41.520389,10,0,0,0,0,1,4.3,5,123,2,9,16,57.46,1,0,0,0,0,1,1,0,0
-90.5137,41.5745,25,0,0,0,0,2,4.0,5,199,2,3,17,49.11,1,0,0,1,0,0,1,0,0
-90.5686,41.559,25,0,0,0,0,2,4.1,5,157,2,8,21,71.45,1,0,1,0,0,0,1,0,0
-90.6136,41.5944,25,0,0,0,0,2,4.1,5,100,2,6,14,49.77,1,0,0,0,1,0,1,0,0
-90.515175,41.570997,40,0,0,0,0,3,4.2,5,141,2,7,18,65.98,1,0,1,0,0,0,1,0,0
-90.517,41.5747,25,0,0,0,0,2,4.2,5,197,2,7,13,47.76,1,0,0,1,0,0,1,0,0
-93.610084,42.010254,25,0,0,0,0,2,4.5,1,1025,2,9,4,42.26,1,0,0,0,0,1,0,0,1
-93.643094,42.048779,25,0,0,0,0,2,4.9,1,570,2,7,13,50.89,1,0,0,0,1,0,1,0,0
-93.677638,41.614965,40,0,0,0,0,3,4.5,1,674,2,3,18,48.5,1,0,0,1,0,0,1,0,0
-93.739573,41.600564,25,0,0,0,0,2,4.1,5,496,2,8,8,43.8,1,0,0,1,0,0,1,0,0
-93.760027,41.60028,25,0,0,0,0,2,4.0,5,411,2,3,21,62.22,1,0,0,0,1,0,0,1,0
-93.627896,41.583309,25,0,0,0,0,2,3.2,0,113,2,6,22,71.46,1,0,1,0,0,0,1,0,0
-93.6300803,41.5857431,40,0,0,0,0,3,4.5,1,1109,2,9,7,47.98,1,0,0,1,0,0,1,0,0
-93.621631,41.585465,25,0,0,0,0,2,4.6,1,728,2,1,4,30.48,1,0,0,0,0,1,1,0,0
-93.637401,41.587219,10,0,0,0,0,1,4.4,5,659,2,2,14,43.85,0,1,0,1,0,0,1,0,0
-93.620726,41.58536,40,0,0,0,0,3,4.2,5,370,2,5,2,35.97,0,1,0,0,1,0,1,0,0
-93.629436,41.584027,40,0,0,0,0,3,4.3,5,532,3,8,15,59.19,1,0,0,0,1,0,1,0,0
-93.611366,41.590819,25,0,0,0,0,2,4.8,1,860,2,7,12,48.74,1,0,0,0,1,0,1,0,0
-93.61474,41.590106,10,0,0,0,0,1,4.2,5,943,2,3,16,48.43,1,0,0,0,1,0,1,0,0
-93.577383,41.601415,70,0,0,0,0,4,4.1,5,476,2,4,4,45.68,1,0,1,0,0,0,1,0,0
-93.645245,41.545869,10,0,0,0,0,1,4.1,5,218,2,7,13,52.74,1,0,0,0,0,1,1,0,0
-93.6976773,41.6714654,10,0,0,0,0,1,4.0,5,214,2,9,23,62.93,1,0,0,0,0,1,1,0,0
-93.659797,41.603901,25,0,0,0,0,2,4.3,5,699,2,1,19,47.89,1,0,0,0,1,0,1,0,0
-93.772033,41.615083,25,0,0,0,0,2,3.8,2,308,2,4,13,45.11,0,1,0,0,0,1,1,0,0
-93.73624,41.594039,25,0,0,0,0,2,4.0,5,157,2,2,10,49.28,1,0,1,0,0,0,1,0,0
-93.7441981,41.5991771,40,0,0,0,0,3,4.2,5,530,2,1,23,52.67,1,0,0,0,1,0,1,0,0
153.137401,-26.783576,7,0,0,0,0,1,3.6,2,29,2,9,17,57.32,1,0,0,1,0,0,0,0,1
-90.667668,42.504759,10,0,0,0,0,1,3.4,0,33,2,8,23,66.08,0,1,0,1,0,0,1,0,0
-90.6499328,42.5124724,25,0,0,0,0,2,3.3,0,40,1,7,17,46.91,1,0,0,1,0,0,1,0,0
-90.6684746,42.5032004,10,0,0,0,0,1,3.4,0,153,2,7,12,57.37,1,0,0,1,0,0,0,1,0
-90.658609,42.496464,25,0,0,0,0,2,3.3,0,65,2,5,12,43.99,1,0,0,1,0,0,1,0,0
-90.664029,42.495689,25,0,0,0,0,2,3.4,0,58,2,4,8,36.89,0,1,0,0,0,1,1,0,0
-90.715247,42.492018,25,0,0,0,0,2,3.5,2,100,2,7,11,53.36,1,0,0,0,1,0,0,1,0
-90.740213,42.49092,10,0,0,0,0,1,3.6,2,156,2,1,10,46.87,0,1,1,0,0,0,1,0,0
-90.7264,42.4955,0,0,0,0,0,1,3.5,2,74,2,8,23,62.46,1,0,0,1,0,0,1,0,0
-90.645294,42.516621,25,0,0,0,0,2,3.6,2,117,1,5,15,44.51,1,0,0,1,0,0,1,0,0
-90.712084,42.492963,40,0,0,0,0,3,3.7,2,83,2,8,7,45.11,1,0,0,0,1,0,1,0,0
-90.6646,42.5043,25,0,0,0,0,2,3.6,2,48,1,8,4,54.58,1,0,1,0,0,0,0,1,0
-90.668164,42.503075,40,0,0,0,0,3,3.8,2,198,2,2,16,47.62,1,0,0,0,0,1,1,0,0
-90.7055,42.4916,10,0,0,0,0,1,3.5,2,126,2,2,23,52.43,1,0,0,0,1,0,1,0,0
-90.6677349,42.500191,10,0,0,0,0,1,3.5,2,119,2,2,3,46.62,1,0,1,0,0,0,0,1,0
-90.6691,42.5048,25,0,0,0,0,2,3.6,2,140,2,5,1,41.31,1,0,1,0,0,0,1,0,0
-90.6651,42.4974,40,0,0,0,0,3,3.6,2,159,2,2,11,56.05,1,0,1,0,0,0,0,1,0
-90.6658,42.4963,25,0,0,0,0,2,3.6,2,131,2,5,1,34.73,1,0,0,0,1,0,1,0,0
-90.663686,42.4982789,10,0,0,0,0,1,3.5,2,60,2,3,11,50.54,0,1,0,1,0,0,0,1,0
-90.684882,42.527556,25,0,0,0,0,2,3.7,2,89,2,1,20,49.17,1,0,0,0,0,1,1,0,0
-90.658988,42.496378,70,0,0,0,0,4,3.6,2,72,2,1,23,53.74,1,0,0,1,0,0,1,0,0
153.593331,-28.862663,20,0,0,0,0,2,4.1,5,56,1,9,2,33.24,1,0,0,0,1,0,0,0,1
-119.252694,39.607515,10,0,0,0,0,1,3.7,2,83,2,1,3,30.45,1,0,0,0,0,1,1,0,0
152.8771473,-26.6521332,30,0,0,0,0,3,3.5,2,37,2,8,8,43.3,1,0,0,1,0,0,1,0,0
143.714315,-38.517292,20,0,0,0,0,2,3.7,2,29,2,5,12,57.24,1,0,1,0,0,0,1,0,0
-83.8461,34.0901,25,0,0,0,0,2,4.4,5,239,2,1,2,28.09,1,0,0,1,0,0,1,0,0
-83.520693,34.61802,10,0,0,0,0,1,4.1,5,235,2,6,16,54.82,1,0,0,1,0,0,1,0,0
-83.985353,34.532973,25,0,0,0,0,2,3.8,2,88,2,1,10,49.35,1,0,1,0,0,0,1,0,0
-83.9858,34.5318,40,0,0,0,0,3,3.9,2,209,2,3,1,30.38,1,0,0,1,0,0,1,0,0
-83.983939,34.533626,10,0,0,0,0,1,3.9,2,133,2,5,17,54.75,0,1,0,0,1,0,1,0,0
-83.989317,34.541044,10,0,0,0,0,1,4.4,5,267,2,5,23,61.29,1,0,0,0,0,1,1,0,0
-83.986119,34.533198,25,0,0,0,0,2,4.1,5,171,2,4,23,55.56,0,1,0,0,0,1,1,0,0
-83.938024,34.183573,25,0,0,0,0,2,3.8,2,107,1,8,8,41.29,1,0,0,0,1,0,1,0,0
-83.926217,34.185707,40,0,0,0,0,3,4.3,5,164,2,2,7,34.15,1,0,0,0,1,0,1,0,0
-83.927794,34.180043,10,0,0,0,0,1,4.1,5,182,2,6,19,57.72,0,1,0,0,0,1,1,0,0
-83.838457,34.285102,25,0,0,0,0,2,4.9,1,681,2,7,7,51.71,0,1,1,0,0,0,1,0,0
-83.857993,34.300182,10,0,0,0,0,1,4.6,1,357,2,4,17,48.05,1,0,0,1,0,0,1,0,0
-83.860098,34.222755,25,0,0,0,0,2,3.8,2,89,2,8,24,69.67,1,0,0,0,1,0,0,1,0
-83.824023,34.300567,25,0,0,0,0,2,4.2,5,350,2,5,7,41.13,1,0,0,0,0,1,1,0,0
-83.8272,34.3166,10,0,0,0,0,1,4.3,5,298,2,2,11,37.95,1,0,0,0,0,1,0,0,1
-83.82686,34.300332,25,0,0,0,0,2,4.2,5,319,2,6,1,35.58,0,1,0,1,0,0,1,0,0
-83.727741,34.701594,40,0,0,0,0,3,3.8,2,114,2,9,8,45.26,1,0,0,0,1,0,1,0,0
-83.7345,34.7024,10,0,0,0,0,1,3.9,2,136,2,6,16,52.41,1,0,0,0,1,0,1,0,0
-83.7334,34.7021,25,0,0,0,0,2,2.2,4,108,2,1,13,42.15,0,1,0,1,0,0,1,0,0
-83.713498,34.691208,10,0,0,0,0,1,4.0,5,161,2,4,23,55.02,1,0,0,1,0,0,1,0,0
144.1387014,-37.3123267,20,0,0,0,0,2,3.8,2,192,2,9,15,66.7,1,0,1,0,0,0,1,0,0
144.110062,-37.275494,7,0,0,0,0,1,3.8,2,93,2,7,4,39.86,1,0,0,0,1,0,1,0,0
150.6710743,-35.0388698,20,0,0,0,0,2,4.1,5,40,2,1,21,48.34,0,1,0,0,0,1,0,0,1
145.7287133,-38.6347458,7,0,0,0,0,1,3.7,2,100,2,2,21,55.19,1,0,0,0,1,0,1,0,0
147.9942247,-37.8783865,7,0,0,0,0,1,3.8,2,97,2,8,9,49.14,1,0,0,1,0,0,1,0,0
-120.3458,42.1885,10,0,0,0,0,1,3.6,2,41,2,3,4,34.07,1,0,0,0,0,1,0,0,1
-96.7072,40.8143,25,0,0,0,0,2,4.5,1,799,2,5,0,40.4,1,0,1,0,0,0,0,0,1
151.558475,-32.728097,20,0,0,0,0,2,3.6,2,18,2,6,5,39.46,1,0,0,1,0,0,1,0,0
144.564174,-37.423189,20,0,0,0,0,2,3.5,2,31,1,5,6,39.79,1,0,0,0,1,0,0,1,0
-83.594494,32.567741,25,0,0,0,0,2,3.9,2,146,2,3,14,52.7,1,0,1,0,0,0,1,0,0
-83.657061,32.853896,10,0,0,0,0,1,4.9,1,478,2,7,4,48.71,1,0,1,0,0,0,1,0,0
-83.6737,32.8496,25,0,0,0,0,2,4.6,1,467,1,8,12,44.88,0,1,0,0,1,0,1,0,0
-83.6766,32.8899,25,0,0,0,0,2,4.5,1,302,2,7,24,63.74,1,0,0,1,0,0,1,0,0
-83.6279,32.8361,25,0,0,0,0,2,4.5,1,289,2,6,12,59.18,1,0,1,0,0,0,1,0,0
-83.627979,32.83641,40,0,0,0,0,3,3.8,2,102,2,7,5,46.17,0,1,0,0,0,1,0,1,0
-83.713978,32.929278,40,0,0,0,0,3,4.1,5,293,2,4,17,52.39,0,1,0,1,0,0,1,0,0
-83.6276,32.8375,70,0,0,0,0,4,4.0,5,195,2,8,7,42.72,1,0,0,1,0,0,1,0,0
-83.628703,32.83654,10,0,0,0,0,1,4.3,5,244,2,1,21,49.54,1,0,0,1,0,0,1,0,0
-83.787993,32.928495,70,0,0,0,0,4,4.2,5,379,2,9,14,51.46,1,0,0,0,1,0,1,0,0
-83.6873,32.901,10,0,0,0,0,1,4.2,5,223,2,3,21,54.54,1,0,0,0,0,1,1,0,0
-83.662421,32.556873,25,0,0,0,0,2,3.7,2,243,2,3,20,63.53,1,0,1,0,0,0,1,0,0
-83.624,32.5786,25,0,0,0,0,2,3.7,2,104,2,7,20,67.47,0,1,1,0,0,0,1,0,0
-83.6665,32.6184,10,0,0,0,0,1,3.7,2,153,2,4,3,39.49,0,1,0,1,0,0,0,1,0
-83.691044,32.552684,25,0,0,0,0,2,3.8,2,323,2,3,1,28.05,1,0,0,1,0,0,1,0,0
-83.64935,32.594666,10,0,0,0,0,1,4.1,5,181,2,5,8,40.01,1,0,0,1,0,0,1,0,0
-83.636618,32.6176839,25,0,0,0,0,2,4.0,5,316,2,7,13,62.27,1,0,1,0,0,0,1,0,0
-83.600201,32.619321,25,0,0,0,0,2,4.2,5,288,2,4,17,58.02,1,0,1,0,0,0,1,0,0
-83.665557,32.593264,10,0,0,0,0,1,4.0,5,232,2,8,22,59.79,0,1,0,0,1,0,1,0,0
-83.7184,32.6147,40,0,0,0,0,3,4.1,5,314,2,8,12,57.72,1,0,1,0,0,0,1,0,0
151.7343832,-32.899178,20,0,0,0,0,2,2.9,0,11,2,4,6,46.71,1,0,1,0,0,0,1,0,0
-85.7363,46.3718,10,0,0,0,0,1,2.4,4,17,2,1,19,49.72,1,0,0,1,0,0,1,0,0
117.917166,-35.025861,30,0,0,0,0,3,3.8,2,176,2,5,14,49.77,1,0,0,0,0,1,1,0,0
-98.9891,44.5158,0,0,0,0,0,1,3.4,0,11,2,7,6,42.47,1,0,0,0,0,1,1,0,0
-89.653487,42.606306,25,0,0,0,0,2,3.6,2,65,2,2,9,40.1,1,0,0,0,1,0,1,0,0
152.893735,-26.690462,30,0,0,0,0,3,2.4,4,193,2,4,16,59.3,0,1,1,0,0,0,1,0,0
-106.057666,36.313638,40,0,0,0,0,3,3.6,2,30,2,9,9,50.84,1,0,0,1,0,0,0,0,1
-81.381077,28.540432,40,0,0,0,0,3,4.4,5,981,2,9,7,47.7,1,0,0,0,0,1,1,0,0
-81.585226,28.405437,45,0,0,0,0,3,4.5,1,1151,2,8,24,67.08,0,1,0,0,1,0,1,0,0
-81.514608,28.372858,35,0,0,0,0,3,4.7,1,1341,2,4,17,48.5,0,1,0,0,1,0,1,0,0
-81.517725,28.371338,50,0,0,0,0,4,4.3,5,782,2,2,12,42.44,1,0,0,0,0,1,1,0,0
-81.469986,28.440344,40,0,0,0,0,3,4.6,1,1293,2,7,2,35.43,1,0,0,0,0,1,1,0,0
-81.4510725,28.4676808,100,0,0,0,0,4,4.6,1,2324,2,5,12,57.12,1,0,1,0,0,0,1,0,0
-81.471526,28.437065,45,0,0,0,0,3,4.3,5,910,2,5,10,41.4,0,1,0,0,0,1,1,0,0
-81.471447,28.433235,50,0,0,0,0,4,4.4,5,886,2,2,16,49.1,1,0,0,0,0,1,1,0,0
-81.364347,28.560505,35,0,0,0,0,3,4.6,1,1293,2,8,2,48.32,1,0,1,0,0,0,1,0,0
-81.364547,28.557845,10,0,0,0,0,1,4.4,5,570,2,8,1,44.58,1,0,1,0,0,0,1,0,0
-81.487978,28.448175,60,0,0,0,0,4,4.4,5,1685,2,3,10,42.03,1,0,0,0,0,1,1,0,0
-81.266871,28.811653,40,0,0,0,0,3,4.8,1,1699,2,9,3,42.67,1,0,0,0,1,0,1,0,0
-81.351467,28.543571,25,0,0,0,0,2,4.9,1,1457,2,2,20,50.23,0,1,0,0,0,1,1,0,0
-81.522987,28.527592,35,0,0,0,0,3,4.9,1,1252,2,2,17,50.09,0,1,0,0,1,0,1,0,0
-81.322631,28.601088,25,0,0,0,0,2,4.7,1,1412,2,7,12,50.33,1,0,0,0,0,1,1,0,0
-81.357219,28.597366,25,0,0,0,0,2,3.6,2,432,2,1,8,36.9,1,0,0,1,0,0,1,0,0
-81.3508344,28.5976271,40,0,0,0,0,3,4.2,5,568,2,3,21,54.84,1,0,0,0,0,1,0,0,1
-81.352921,28.592857,25,0,0,0,0,2,4.4,5,797,2,9,3,51.22,1,0,1,0,0,0,1,0,0
-81.36526,28.596682,40,0,0,0,0,3,4.4,5,1158,2,7,18,58.21,1,0,0,0,0,1,1,0,0
-81.356024,28.593297,40,0,0,0,0,3,4.4,5,1998,2,3,10,50.42,1,0,1,0,0,0,1,0,0
145.670768,-16.748083,30,0,0,0,0,3,4.4,5,381,2,6,11,55.49,1,0,1,0,0,0,1,0,0
147.7227832,-37.9194154,120,0,0,0,0,4,2.6,0,16,2,6,7,41.44,1,0,0,0,1,0,1,0,0
140.837409,-37.379153,20,0,0,0,0,2,3.4,0,19,2,4,6,39.38,1,0,0,0,0,1,1,0,0
-86.8573393,30.4025979,25,0,0,0,0,2,4.2,5,635,2,7,11,53.16,0,1,0,0,0,1,0,1,0
-87.2027,30.4179,40,0,0,0,0,3,4.9,1,2238,2,8,14,53.02,1,0,0,0,1,0,1,0,0
-87.1819,30.4251,10,0,0,0,0,1,4.6,1,792,2,9,21,65.37,1,0,0,0,1,0,1,0,0
-87.2216,30.4982,10,0,0,0,0,1,4.5,1,828,2,3,11,44.55,0,1,0,0,1,0,1,0,0
-87.205855,30.417318,40,0,0,0,0,3,3.7,2,292,2,8,24,65.96,1,0,0,0,0,1,1,0,0
-87.213274,30.403034,25,0,0,0,0,2,3.9,2,502,2,5,20,53.98,1,0,0,0,1,0,1,0,0
-87.2150874,30.4116106,25,0,0,0,0,2,3.7,2,559,2,3,19,53.15,0,1,0,1,0,0,1,0,0
-87.2080932,30.4473322,25,0,0,0,0,2,4.2,5,1268,2,2,18,46.91,0,1,0,0,1,0,1,0,0
-87.2092,30.4101,40,0,0,0,0,3,4.1,5,669,2,7,17,56.47,0,1,0,0,0,1,1,0,0
-87.2153054,30.411878,40,0,0,0,0,3,4.4,5,900,2,5,23,69.96,1,0,1,0,0,0,1,0,0
-87.2252,30.4767,25,0,0,0,0,2,4.3,5,765,2,4,8,40.04,1,0,0,1,0,0,1,0,0
-87.211082,30.407358,40,0,0,0,0,3,4.0,5,1270,2,5,12,47.29,1,0,0,0,1,0,0,0,1
-87.214,30.4692,25,0,0,0,0,2,4.1,5,502,2,7,10,45.42,0,1,0,0,0,1,1,0,0
-87.143,30.3359,40,0,0,0,0,3,3.9,2,724,1,3,11,35.5,0,1,0,0,1,0,1,0,0
-87.142602,30.335521,40,0,0,0,0,3,3.5,2,479,2,7,16,55.41,1,0,0,1,0,0,1,0,0
-87.132932,30.334776,25,0,0,0,0,2,4.2,5,591,2,6,3,36.3,1,0,0,0,0,1,1,0,0
-87.164376,30.327864,40,0,0,0,0,3,4.4,5,1408,2,9,22,63.57,0,1,0,1,0,0,1,0,0
-87.149178,30.34262,40,0,0,0,0,3,4.3,5,905,2,2,11,51.07,1,0,1,0,0,0,1,0,0
-87.4218962,30.3199824,10,0,0,0,0,1,4.7,1,816,2,6,3,37.13,1,0,0,1,0,0,1,0,0
-87.427707,30.308468,40,0,0,0,0,3,4.4,5,747,2,9,4,39.46,1,0,0,1,0,0,1,0,0
145.237813,-38.448307,20,0,0,0,0,2,3.7,2,351,2,5,1,50.71,1,0,1,0,0,0,0,1,0
-112.3415,43.1903,10,0,0,0,0,1,3.7,2,104,2,7,19,59.02,1,0,0,0,0,1,1,0,0
-112.461326,42.910518,45,0,0,0,0,3,3.5,2,83,2,1,0,25.38,1,0,0,0,1,0,1,0,0
-112.0132,42.62,10,0,0,0,0,1,3.6,2,91,2,8,9,56.46,1,0,1,0,0,0,0,0,1
-112.0127,42.6192,0,0,0,0,0,1,3.6,2,59,2,1,12,47.67,1,0,1,0,0,0,1,0,0
-112.4423,42.8661,40,0,0,0,0,3,3.7,2,222,2,2,3,32.65,0,1,0,0,0,1,1,0,0
-112.4516,42.8919,30,0,0,0,0,3,3.6,2,121,2,4,22,58.97,1,0,0,1,0,0,1,0,0
-112.441,42.8928,10,0,0,0,0,1,3.5,2,93,2,3,0,29.96,1,0,0,0,0,1,1,0,0
-112.4397,42.8631,10,0,0,0,0,1,3.8,2,136,2,9,1,49.95,1,0,1,0,0,0,1,0,0
-112.4365,42.8604,10,0,0,0,0,1,3.8,2,160,2,6,21,60.56,1,0,0,0,0,1,1,0,0
-112.4524,42.8639,25,0,0,0,0,2,3.7,2,152,2,4,14,51.63,1,0,0,0,0,1,0,1,0
-112.459988,42.878077,10,0,0,0,0,1,3.5,2,57,2,9,11,52.27,0,1,0,0,0,1,1,0,0
-112.443213,42.860024,25,0,0,0,0,2,3.7,2,191,2,7,17,52.15,1,0,0,0,0,1,1,0,0
-112.432,42.9012,40,0,0,0,0,3,3.6,2,85,2,8,18,55.94,1,0,0,0,1,0,1,0,0
-112.4433,42.8942,0,0,0,0,0,1,3.6,2,108,2,6,22,56.93,1,0,0,0,1,0,1,0,0
-112.452013,42.88245,25,0,0,0,0,2,3.6,2,132,2,5,18,50.84,1,0,0,0,0,1,1,0,0
-112.45253,42.863969,25,0,0,0,0,2,3.8,2,141,2,6,6,48.25,1,0,1,0,0,0,1,0,0
-112.450106,42.861871,25,0,0,0,0,2,3.7,2,162,2,6,14,51.13,0,1,0,0,1,0,1,0,0
-112.4413856,42.8585987,40,0,0,0,0,3,3.6,2,144,2,7,3,38.08,1,0,0,0,0,1,1,0,0
-112.44853,42.891174,25,0,0,0,0,2,0.0,3,1,2,8,23,64.41,1,0,0,0,0,1,1,0,0
-112.4419,42.8774,10,0,0,0,0,1,4.1,5,365,2,1,13,39.49,1,0,0,1,0,0,1,0,0
-116.704731,32.613431,25,0,0,0,0,2,3.3,0,9,2,7,10,47.98,1,0,0,1,0,0,1,0,0
-74.651139,40.352385,70,0,0,0,0,4,4.0,5,542,1,1,1,20.33,1,0,0,0,1,0,1,0,0
-157.948486,21.677078,25,0,0,0,0,2,4.5,1,691,1,2,6,29.52,1,0,0,1,0,0,1,0,0
-155.997362,19.642752,35,0,0,0,0,3,4.7,1,764,2,9,8,59.44,1,0,1,0,0,0,1,0,0
-157.813432,21.284586,10,0,0,0,0,1,4.7,1,707,2,7,13,54.72,1,0,0,0,1,0,0,1,0
-156.455284,20.748838,30,0,0,0,0,3,4.5,1,487,1,2,23,47.71,1,0,0,1,0,0,1,0,0
-156.451847,20.731487,10,0,0,0,0,1,4.5,1,695,2,1,15,43.36,1,0,0,0,0,1,1,0,0
-156.4309473,20.6883746,40,0,0,0,0,3,4.2,5,485,1,8,5,45.21,1,0,1,0,0,0,1,0,0
-156.452556,20.733554,40,0,0,0,0,3,4.2,5,807,2,3,20,59.78,1,0,1,0,0,0,1,0,0
-156.674835,20.885226,10,0,0,0,0,1,4.6,1,723,2,9,15,57.54,0,1,0,0,1,0,1,0,0
-156.684967,20.886564,10,0,0,0,0,1,4.2,5,874,2,2,20,52.24,1,0,0,0,0,1,0,0,1
-156.667037,20.992316,25,0,0,0,0,2,4.4,5,552,2,9,20,59.16,0,1,0,0,0,1,1,0,0
-156.693821,20.921347,40,0,0,0,0,3,4.3,5,1056,2,4,8,37.71,1,0,0,0,0,1,1,0,0
-156.680666,20.876127,40,0,0,0,0,3,4.3,5,707,2,9,9,46.86,1,0,0,0,0,1,1,0,0
-156.366445,20.929622,70,0,0,0,0,4,4.9,1,1343,2,8,1,36.81,1,0,0,1,0,0,1,0,0
-157.825979,21.279476,10,0,0,0,0,1,4.9,1,602,2,7,14,50.26,1,0,0,0,1,0,1,0,0
-157.8312476,21.2794952,40,0,0,0,0,3,4.6,1,1078,2,7,6,46.24,1,0,0,0,0,1,0,1,0
-157.822716,21.271826,25,0,0,0,0,2,3.9,2,232,2,8,2,38.62,1,0,0,0,1,0,1,0,0
-157.827196,21.277583,70,0,0,0,0,4,4.4,5,1492,2,4,14,45.05,1,0,0,0,0,1,1,0,0
-157.831538,21.280663,10,0,0,0,0,1,4.0,5,535,2,9,18,60.19,1,0,0,1,0,0,1,0,0
-157.831176,21.279154,70,0,0,0,0,4,4.2,5,531,2,2,16,45.08,0,1,0,0,0,1,1,0,0
-157.836031,21.285396,25,0,0,0,0,2,4.2,5,694,2,7,12,49.49,0,1,0,0,0,1,1,0,0
-81.0954,32.0804,40,0,0,0,0,3,3.3,0,1201,2,3,24,54.65,1,0,0,1,0,0,1,0,0
-81.096647,32.052858,40,0,0,0,0,3,4.7,1,906,1,1,0,19.82,1,0,0,1,0,0,1,0,0
-81.0894,32.0785,10,0,0,0,0,1,4.6,1,880,2,7,8,51.43,1,0,1,0,0,0,1,0,0
-81.0955,32.0727,40,0,0,0,0,3,4.5,1,1014,2,1,16,64.53,0,1,1,0,0,0,0,1,0
-81.0911,32.0775,25,0,0,0,0,2,4.5,1,796,2,2,3,28.41,1,0,0,1,0,0,1,0,0
-81.0916,32.0809,25,0,0,0,0,2,3.7,2,747,2,3,2,29.25,1,0,0,0,0,1,1,0,0
-81.0844,32.0782,40,0,0,0,0,3,3.8,2,566,2,9,22,63.63,1,0,0,0,0,1,1,0,0
-81.0875,32.0798,25,0,0,0,0,2,4.1,5,683,2,6,15,50.77,1,0,0,0,1,0,1,0,0
-81.0979,32.0735,25,0,0,0,0,2,4.4,5,690,2,6,7,43.09,1,0,0,0,1,0,1,0,0
-81.0941,32.0801,10,0,0,0,0,1,4.2,5,680,2,9,17,59.98,1,0,0,1,0,0,1,0,0
-81.0905213,32.0794767,10,0,0,0,0,1,4.1,5,287,2,1,15,44.06,1,0,0,1,0,0,1,0,0
-81.0897,32.0812,40,0,0,0,0,3,4.1,5,802,2,4,6,46.8,1,0,0,0,1,0,0,1,0
-81.091482,32.074495,25,0,0,0,0,2,4.3,5,710,2,7,21,57.15,0,1,0,0,0,1,1,0,0
-81.097051,32.080742,10,0,0,0,0,1,4.3,5,456,2,3,7,38.89,1,0,0,0,1,0,1,0,0
-81.092484,32.081394,70,0,0,0,0,4,4.0,5,687,2,1,24,55.32,1,0,0,0,0,1,1,0,0
-81.0939,32.0747,25,0,0,0,0,2,4.3,5,719,2,9,10,51.6,1,0,0,1,0,0,1,0,0
